,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party_x,Democrats_x,Republicans_x,Winning Party_y,Democrats_y,Republicans_y
10825,Nebraska,31,224216,2517,31.1,Republicans,False,True,Republicans,False,True
10826,New Jersey,34,1019794,26334,22.7,Democrats,True,False,Democrats,True,False
10827,New York,36,2107912,52977,23.1,Democrats,True,False,Democrats,True,False
10828,North Carolina,37,1009630,13311,42.1,Republicans,False,True,Republicans,False,True
10829,Ohio,39,1107225,20091,32.0,Republicans,False,True,Republicans,False,True
10830,Oklahoma,40,454884,7325,46.5,Republicans,False,True,Republicans,False,True
10831,South Carolina,45,595201,9790,42.0,Republicans,False,True,Republicans,False,True
10832,Utah,49,409798,2323,30.3,Republicans,False,True,Republicans,False,True
10833,Vermont,50,24331,256,16.7,Democrats,True,False,Democrats,True,False
10834,West Virginia,54,163144,2853,46.1,Republicans,False,True,Republicans,False,True
10835,Wisconsin,55,676489,8015,29.7,Republicans,False,True,Republicans,False,True
10836,Alaska,2,70132,356,26.2,Republicans,False,True,Republicans,False,True
10837,Arizona,4,887569,17779,33.0,Republicans,False,True,Republicans,False,True
10838,California,6,3804529,63205,22.9,Democrats,True,False,Democrats,True,False
10839,Connecticut,9,348521,8263,18.9,Democrats,True,False,Democrats,True,False
10840,District of Columbia,11,49213,1138,18.5,Democrats,True,False,Democrats,True,False
10841,Indiana,18,753174,13752,35.9,Republicans,False,True,Republicans,False,True
10842,Iowa,19,372752,6103,34.2,Republicans,False,True,Republicans,False,True
10843,Kansas,20,317644,5158,32.4,Republicans,False,True,Republicans,False,True
10844,Kentucky,21,463747,7218,43.4,Republicans,False,True,Republicans,False,True
10845,Maryland,24,461609,9689,28.0,Democrats,True,False,Democrats,True,False
10846,Minnesota,27,604059,7611,23.5,Democrats,True,False,Democrats,True,False
10847,Mississippi,28,319428,7361,49.7,Republicans,False,True,Republicans,False,True
10848,Nebraska,31,224237,2517,31.1,Republicans,False,True,Republicans,False,True
10849,New Jersey,34,1020043,26345,22.7,Democrats,True,False,Democrats,True,False
10850,New York,36,2108249,52993,23.1,Democrats,True,False,Democrats,True,False
10851,North Carolina,37,1009956,13316,42.1,Republicans,False,True,Republicans,False,True
10852,Ohio,39,1107521,20122,32.0,Republicans,False,True,Republicans,False,True
10853,Oklahoma,40,454929,7325,46.5,Republicans,False,True,Republicans,False,True
10854,South Carolina,45,595285,9790,42.0,Republicans,False,True,Republicans,False,True
10855,Utah,49,410035,2323,30.3,Republicans,False,True,Republicans,False,True
10856,Vermont,50,24339,256,16.7,Democrats,True,False,Democrats,True,False
10857,West Virginia,54,163221,2856,46.1,Republicans,False,True,Republicans,False,True
10858,Wisconsin,55,676619,8023,29.7,Republicans,False,True,Republicans,False,True
10859,Alaska,2,70183,356,26.2,Republicans,False,True,Republicans,False,True
10860,Arizona,4,888005,17791,33.0,Republicans,False,True,Republicans,False,True
10861,California,6,3805390,63224,22.9,Democrats,True,False,Democrats,True,False
10862,Connecticut,9,348560,8265,18.9,Democrats,True,False,Democrats,True,False
10863,District of Columbia,11,49223,1139,18.5,Democrats,True,False,Democrats,True,False
10864,Indiana,18,753511,13763,35.9,Republicans,False,True,Republicans,False,True
10865,Iowa,19,372837,6109,34.2,Republicans,False,True,Republicans,False,True
10866,Kansas,20,317938,5161,32.4,Republicans,False,True,Republicans,False,True
10867,Kentucky,21,463895,7222,43.4,Republicans,False,True,Republicans,False,True
10868,Maryland,24,461687,9695,28.0,Democrats,True,False,Democrats,True,False
10869,Minnesota,27,604145,7616,23.5,Democrats,True,False,Democrats,True,False
10870,Mississippi,28,319511,7368,49.7,Republicans,False,True,Republicans,False,True
10871,Nebraska,31,224267,2517,31.1,Republicans,False,True,Republicans,False,True
10872,New Jersey,34,1020326,26352,22.7,Democrats,True,False,Democrats,True,False
10873,New York,36,2108535,52995,23.1,Democrats,True,False,Democrats,True,False
10874,North Carolina,37,1010306,13333,42.1,Republicans,False,True,Republicans,False,True
10875,Ohio,39,1107902,20122,32.0,Republicans,False,True,Republicans,False,True
10876,Oklahoma,40,455145,7354,46.5,Republicans,False,True,Republicans,False,True
10877,South Carolina,45,595310,9786,42.0,Republicans,False,True,Republicans,False,True
10878,Utah,49,410447,2324,30.3,Republicans,False,True,Republicans,False,True
10879,Vermont,50,24348,256,16.7,Democrats,True,False,Democrats,True,False
10880,West Virginia,54,163311,2861,46.1,Republicans,False,True,Republicans,False,True
10881,Wisconsin,55,676655,8041,29.7,Republicans,False,True,Republicans,False,True
10882,Alaska,2,70183,356,26.2,Republicans,False,True,Republicans,False,True
10883,Arizona,4,888337,17809,33.0,Republicans,False,True,Republicans,False,True
10884,California,6,3806400,63254,22.9,Democrats,True,False,Democrats,True,False
10885,Connecticut,9,348595,8266,18.9,Democrats,True,False,Democrats,True,False
10886,District of Columbia,11,49232,1140,18.5,Democrats,True,False,Democrats,True,False
10887,Indiana,18,753773,13764,35.9,Republicans,False,True,Republicans,False,True
10888,Iowa,19,372909,6109,34.2,Republicans,False,True,Republicans,False,True
10889,Kansas,20,317950,5161,32.4,Republicans,False,True,Republicans,False,True
10890,Kentucky,21,464100,7224,43.4,Republicans,False,True,Republicans,False,True
10891,Maryland,24,461766,9698,28.0,Democrats,True,False,Democrats,True,False
10892,Minnesota,27,604277,7620,23.5,Democrats,True,False,Democrats,True,False
10893,Mississippi,28,319704,7369,49.7,Republicans,False,True,Republicans,False,True
10894,Nebraska,31,224313,2517,31.1,Republicans,False,True,Republicans,False,True
10895,New Jersey,34,1020564,26364,22.7,Democrats,True,False,Democrats,True,False
10896,New York,36,2108978,53009,23.1,Democrats,True,False,Democrats,True,False
10897,North Carolina,37,1010698,13339,42.1,Republicans,False,True,Republicans,False,True
10898,Ohio,39,1108146,20122,32.0,Republicans,False,True,Republicans,False,True
10899,Oklahoma,40,455354,7354,46.5,Republicans,False,True,Republicans,False,True
10900,South Carolina,45,595361,9790,42.0,Republicans,False,True,Republicans,False,True
10901,Utah,49,410816,2324,30.3,Republicans,False,True,Republicans,False,True
10902,Vermont,50,24357,256,16.7,Democrats,True,False,Democrats,True,False
10903,West Virginia,54,163382,2863,46.1,Republicans,False,True,Republicans,False,True
10904,Wisconsin,55,676763,8046,29.7,Republicans,False,True,Republicans,False,True
10905,Alaska,2,70285,356,26.2,Republicans,False,True,Republicans,False,True
10906,Arizona,4,888701,17822,33.0,Republicans,False,True,Republicans,False,True
10907,California,6,3807542,63290,22.9,Democrats,True,False,Democrats,True,False
10908,Connecticut,9,348665,8270,18.9,Democrats,True,False,Democrats,True,False
10909,District of Columbia,11,49243,1141,18.5,Democrats,True,False,Democrats,True,False
10910,Indiana,18,754043,13766,35.9,Republicans,False,True,Republicans,False,True
10911,Iowa,19,372987,6109,34.2,Republicans,False,True,Republicans,False,True
10912,Kansas,20,318104,5163,32.4,Republicans,False,True,Republicans,False,True
10913,Kentucky,21,464264,7225,43.4,Republicans,False,True,Republicans,False,True
10914,Maryland,24,461852,9703,28.0,Democrats,True,False,Democrats,True,False
10915,Minnesota,27,604384,7624,23.5,Democrats,True,False,Democrats,True,False
10916,Mississippi,28,319948,7371,49.7,Republicans,False,True,Republicans,False,True
10917,Nebraska,31,224336,2518,31.1,Republicans,False,True,Republicans,False,True
10918,New Jersey,34,1020830,26368,22.7,Democrats,True,False,Democrats,True,False
10919,New York,36,2109393,53017,23.1,Democrats,True,False,Democrats,True,False
10920,North Carolina,37,1010890,13359,42.1,Republicans,False,True,Republicans,False,True
10921,Ohio,39,1108528,20166,32.0,Republicans,False,True,Republicans,False,True
10922,Oklahoma,40,455535,7354,46.5,Republicans,False,True,Republicans,False,True
10923,South Carolina,45,595448,9792,42.0,Republicans,False,True,Republicans,False,True
10924,Utah,49,411141,2326,30.3,Republicans,False,True,Republicans,False,True
10925,Vermont,50,24360,256,16.7,Democrats,True,False,Democrats,True,False
10926,West Virginia,54,163382,2863,46.1,Republicans,False,True,Republicans,False,True
10927,Wisconsin,55,676885,8047,29.7,Republicans,False,True,Republicans,False,True
10928,Alaska,2,70285,356,26.2,Republicans,False,True,Republicans,False,True
10929,Arizona,4,889342,17838,33.0,Republicans,False,True,Republicans,False,True
10930,California,6,3808088,63309,22.9,Democrats,True,False,Democrats,True,False
10931,Connecticut,9,348665,8270,18.9,Democrats,True,False,Democrats,True,False
10932,District of Columbia,11,49243,1141,18.5,Democrats,True,False,Democrats,True,False
10933,Indiana,18,754583,13795,35.9,Republicans,False,True,Republicans,False,True
10934,Iowa,19,373049,6112,34.2,Republicans,False,True,Republicans,False,True
10935,Kansas,20,318104,5163,32.4,Republicans,False,True,Republicans,False,True
10936,Kentucky,21,464276,7225,43.4,Republicans,False,True,Republicans,False,True
10937,Maryland,24,461914,9707,28.0,Democrats,True,False,Democrats,True,False
10938,Minnesota,27,604499,7629,23.5,Democrats,True,False,Democrats,True,False
10939,Mississippi,28,319948,7371,49.7,Republicans,False,True,Republicans,False,True
10940,Nebraska,31,224343,2519,31.1,Republicans,False,True,Republicans,False,True
10941,New Jersey,34,1021038,26372,22.7,Democrats,True,False,Democrats,True,False
10942,New York,36,2109782,53024,23.1,Democrats,True,False,Democrats,True,False
10943,North Carolina,37,1010919,13359,42.1,Republicans,False,True,Republicans,False,True
10944,Ohio,39,1108736,20166,32.0,Republicans,False,True,Republicans,False,True
10945,Oklahoma,40,455535,7354,46.5,Republicans,False,True,Republicans,False,True
10946,South Carolina,45,595448,9792,42.0,Republicans,False,True,Republicans,False,True
10947,Utah,49,411431,2328,30.3,Republicans,False,True,Republicans,False,True
10948,Vermont,50,24360,256,16.7,Democrats,True,False,Democrats,True,False
10949,West Virginia,54,163382,2863,46.1,Republicans,False,True,Republicans,False,True
10950,Wisconsin,55,676885,8047,29.7,Republicans,False,True,Republicans,False,True
10951,Alaska,2,70285,356,26.2,Republicans,False,True,Republicans,False,True
10952,Arizona,4,889727,17843,33.0,Republicans,False,True,Republicans,False,True
10953,California,6,3808733,63337,22.9,Democrats,True,False,Democrats,True,False
10954,Connecticut,9,348665,8270,18.9,Democrats,True,False,Democrats,True,False
10955,District of Columbia,11,49243,1141,18.5,Democrats,True,False,Democrats,True,False
10956,Indiana,18,754583,13795,35.9,Republicans,False,True,Republicans,False,True
10957,Iowa,19,373101,6114,34.2,Republicans,False,True,Republicans,False,True
10958,Kansas,20,318104,5163,32.4,Republicans,False,True,Republicans,False,True
10959,Kentucky,21,464291,7227,43.4,Republicans,False,True,Republicans,False,True
10960,Maryland,24,461956,9707,28.0,Democrats,True,False,Democrats,True,False
10961,Minnesota,27,604602,7638,23.5,Democrats,True,False,Democrats,True,False
10962,Mississippi,28,319948,7371,49.7,Republicans,False,True,Republicans,False,True
10963,Nebraska,31,224343,2519,31.1,Republicans,False,True,Republicans,False,True
10964,New Jersey,34,1021182,26374,22.7,Democrats,True,False,Democrats,True,False
10965,New York,36,2110069,53026,23.1,Democrats,True,False,Democrats,True,False
10966,North Carolina,37,1010919,13359,42.1,Republicans,False,True,Republicans,False,True
10967,Ohio,39,1108902,20166,32.0,Republicans,False,True,Republicans,False,True
10968,Oklahoma,40,455535,7354,46.5,Republicans,False,True,Republicans,False,True
10969,South Carolina,45,595448,9792,42.0,Republicans,False,True,Republicans,False,True
10970,Utah,49,411680,2330,30.3,Republicans,False,True,Republicans,False,True
10971,Vermont,50,24360,256,16.7,Democrats,True,False,Democrats,True,False
10972,West Virginia,54,163382,2863,46.1,Republicans,False,True,Republicans,False,True
10973,Wisconsin,55,676885,8047,29.7,Republicans,False,True,Republicans,False,True
10974,Alaska,2,70372,356,26.2,Republicans,False,True,Republicans,False,True
10975,Arizona,4,890111,17843,33.0,Republicans,False,True,Republicans,False,True
10976,California,6,3810024,63353,22.9,Democrats,True,False,Democrats,True,False
10977,Connecticut,9,348757,8269,18.9,Democrats,True,False,Democrats,True,False
10978,District of Columbia,11,49248,1141,18.5,Democrats,True,False,Democrats,True,False
10979,Indiana,18,754867,13799,35.9,Republicans,False,True,Republicans,False,True
10980,Iowa,19,373140,6115,34.2,Republicans,False,True,Republicans,False,True
10981,Kansas,20,318248,5165,32.4,Republicans,False,True,Republicans,False,True
10982,Kentucky,21,464584,7236,43.4,Republicans,False,True,Republicans,False,True
10983,Maryland,24,461996,9707,28.0,Democrats,True,False,Democrats,True,False
10984,Minnesota,27,604701,7642,23.5,Democrats,True,False,Democrats,True,False
10985,Mississippi,28,320107,7378,49.7,Republicans,False,True,Republicans,False,True
10986,Nebraska,31,224427,2519,31.1,Republicans,False,True,Republicans,False,True
10987,New Jersey,34,1021323,26377,22.7,Democrats,True,False,Democrats,True,False
10988,New York,36,2110346,53034,23.1,Democrats,True,False,Democrats,True,False
10989,North Carolina,37,1011643,13386,42.1,Republicans,False,True,Republicans,False,True
10990,Ohio,39,1109025,20166,32.0,Republicans,False,True,Republicans,False,True
10991,Oklahoma,40,455986,7354,46.5,Republicans,False,True,Republicans,False,True
10992,South Carolina,45,595750,9801,42.0,Republicans,False,True,Republicans,False,True
10993,Utah,49,411840,2330,30.3,Republicans,False,True,Republicans,False,True
10994,Vermont,50,24368,256,16.7,Democrats,True,False,Democrats,True,False
10995,West Virginia,54,163382,2863,46.1,Republicans,False,True,Republicans,False,True
10996,Wisconsin,55,677030,8064,29.7,Republicans,False,True,Republicans,False,True
10997,Alaska,2,70372,356,26.2,Republicans,False,True,Republicans,False,True
10998,Arizona,4,890533,17858,33.0,Republicans,False,True,Republicans,False,True
10999,California,6,3811099,63370,22.9,Democrats,True,False,Democrats,True,False
11000,Connecticut,9,348802,8271,18.9,Democrats,True,False,Democrats,True,False
